record_id,date,time,day_of_week,day_name,weekend,holiday,location,latitude,longitude,vehicle_count,avg_speed_kmph,road_capacity,weather,temperature_c,rainfall_mm,peak_hour,accident,road_work,traffic_density,congestion_level
177,2026-01-01,08:00,3,Thursday,0,0,Charminar,17.3616,78.4747,140,30.33566666756332,315,Cloudy,28.5,0.2,1,0,0,0.444,Medium
178,2026-01-01,08:00,3,Thursday,0,0,Koti,17.384,78.4867,186,27.803157694929446,348,Rain,28.3,10.8,1,0,0,0.534,Medium
179,2026-01-01,08:00,3,Thursday,0,0,Paradise,17.443,78.4872,159,28.83394709728762,304,Clear,28.5,0.0,1,0,0,0.523,Medium
180,2026-01-01,08:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,125,34.394819478964536,454,Clear,29.3,0.0,1,0,0,0.275,Low
181,2026-01-01,09:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,129,32.3295793642576,380,Clear,31.7,0.0,1,0,0,0.339,Medium
182,2026-01-01,09:00,3,Thursday,0,0,Miyapur,17.4969,78.357,173,19.06053307025856,373,Heavy Rain,28.1,38.6,1,0,0,0.464,Medium
183,2026-01-01,09:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,184,24.925057803242918,257,Clear,29.4,0.0,1,0,0,0.716,High
184,2026-01-01,09:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,156,27.83703578640945,307,Clear,32.4,0.0,1,0,0,0.508,Medium
185,2026-01-01,09:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,168,23.71826556350155,313,Rain,29.3,9.6,1,0,0,0.537,High
186,2026-01-01,09:00,3,Thursday,0,0,Kondapur,17.4587,78.368,139,36.56215650270699,315,Cloudy,33.5,0.4,1,0,0,0.441,Medium
187,2026-01-01,09:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,172,23.214195268019356,281,Clear,30.7,0.0,1,0,0,0.612,High
188,2026-01-01,09:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,120,26.657383053670276,300,Rain,31.2,2.7,1,0,0,0.4,Medium
189,2026-01-01,09:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,123,30.047588983080626,335,Cloudy,29.7,0.5,1,0,0,0.367,Medium
190,2026-01-01,09:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,151,23.053146116750707,341,Heavy Rain,28.7,40.7,1,0,0,0.443,Medium
191,2026-01-01,09:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,140,35.77744257488154,357,Clear,30.8,0.0,1,0,0,0.392,Medium
192,2026-01-01,09:00,3,Thursday,0,0,Uppal,17.4058,78.5591,123,35.01154932073934,374,Clear,33.1,0.0,1,0,0,0.329,Medium
193,2026-01-01,09:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,154,13.82988340072351,320,Clear,32.7,0.0,1,1,0,0.481,High
194,2026-01-01,09:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,141,35.65800295332019,315,Clear,31.1,0.0,1,0,0,0.448,Medium
195,2026-01-01,09:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,132,34.848778639862836,389,Clear,29.9,0.0,1,0,0,0.339,Medium
196,2026-01-01,09:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,167,24.509499134695545,293,Clear,29.8,0.0,1,0,0,0.57,High
197,2026-01-01,09:00,3,Thursday,0,0,Charminar,17.3616,78.4747,126,37.49301017556865,329,Clear,33.4,0.0,1,0,0,0.383,Medium
198,2026-01-01,09:00,3,Thursday,0,0,Koti,17.384,78.4867,173,26.60461720205336,308,Clear,31.2,0.0,1,0,0,0.562,High
199,2026-01-01,09:00,3,Thursday,0,0,Paradise,17.443,78.4872,129,34.185744309289994,295,Clear,32.8,0.0,1,0,0,0.437,Medium
200,2026-01-01,09:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,112,32.9106191315297,401,Clear,29.0,0.0,1,0,0,0.279,Medium
201,2026-01-01,10:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,138,28.948560948955596,340,Clear,31.7,0.0,1,0,0,0.406,Medium
202,2026-01-01,10:00,3,Thursday,0,0,Miyapur,17.4969,78.357,123,35.338747376438945,426,Cloudy,32.9,0.2,1,0,0,0.289,Medium
203,2026-01-01,10:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,154,28.938004347254658,319,Clear,32.2,0.0,1,0,0,0.483,Medium
204,2026-01-01,10:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,171,25.55113662059005,271,Clear,31.7,0.0,1,0,0,0.631,High
205,2026-01-01,10:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,132,31.51730163592634,314,Clear,33.2,0.0,1,0,0,0.42,Medium
206,2026-01-01,10:00,3,Thursday,0,0,Kondapur,17.4587,78.368,145,31.7178884020663,356,Clear,33.2,0.0,1,0,0,0.407,Medium
207,2026-01-01,10:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,179,11.965081408403492,317,Rain,29.2,17.9,1,0,1,0.565,High
208,2026-01-01,10:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,149,29.75231684157526,270,Cloudy,30.3,0.3,1,0,0,0.552,Medium
209,2026-01-01,10:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,124,35.30412917837291,308,Clear,32.7,0.0,1,0,0,0.403,Medium
210,2026-01-01,10:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,157,31.202455116610054,332,Clear,32.8,0.0,1,0,0,0.473,Medium
211,2026-01-01,10:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,134,29.35548139724837,382,Cloudy,32.6,0.4,1,0,0,0.351,Medium
212,2026-01-01,10:00,3,Thursday,0,0,Uppal,17.4058,78.5591,95,43.225306507492895,339,Clear,35.7,0.0,1,0,0,0.28,Low
213,2026-01-01,10:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,151,29.762719211488424,334,Clear,32.4,0.0,1,0,0,0.452,Medium
214,2026-01-01,10:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,140,29.903434607435408,324,Clear,32.1,0.0,1,0,0,0.432,Medium
215,2026-01-01,10:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,112,40.297523702890004,353,Clear,31.4,0.0,1,0,0,0.317,Low
216,2026-01-01,10:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,177,15.61450955204859,296,Heavy Rain,28.1,33.2,1,0,0,0.598,High
217,2026-01-01,10:00,3,Thursday,0,0,Charminar,17.3616,78.4747,136,29.29919235646539,296,Clear,30.4,0.0,1,0,0,0.459,Medium
218,2026-01-01,10:00,3,Thursday,0,0,Koti,17.384,78.4867,168,26.74466001403911,290,Clear,33.7,0.0,1,0,0,0.579,High
219,2026-01-01,10:00,3,Thursday,0,0,Paradise,17.443,78.4872,163,34.82668680974071,320,Clear,31.7,0.0,1,0,0,0.509,Medium
220,2026-01-01,10:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,120,33.38874821306568,457,Clear,30.9,0.0,1,0,0,0.263,Low
221,2026-01-01,11:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,89,44.316555205268436,329,Cloudy,34.0,0.3,0,0,0,0.271,Low
222,2026-01-01,11:00,3,Thursday,0,0,Miyapur,17.4969,78.357,92,44.66209629128367,339,Clear,32.0,0.0,0,0,0,0.271,Low
223,2026-01-01,11:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,84,46.36284378021911,335,Cloudy,31.4,0.4,0,0,0,0.251,Low
224,2026-01-01,11:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,57,43.65509755378101,286,Cloudy,34.2,0.1,0,0,0,0.199,Low
225,2026-01-01,11:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,110,38.24627921721024,326,Rain,24.3,6.2,0,0,0,0.337,Low
226,2026-01-01,11:00,3,Thursday,0,0,Kondapur,17.4587,78.368,64,43.49920495620238,335,Clear,32.9,0.0,0,0,0,0.191,Low
227,2026-01-01,11:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,120,32.842235513008404,296,Clear,31.5,0.0,0,0,0,0.405,Low
228,2026-01-01,11:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,75,42.35226670581747,288,Clear,32.3,0.0,0,0,0,0.26,Low
229,2026-01-01,11:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,62,45.61159589767458,332,Clear,32.9,0.0,0,0,0,0.187,Low
230,2026-01-01,11:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,85,43.67142757222974,293,Clear,32.7,0.0,0,0,0,0.29,Low
231,2026-01-01,11:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,98,31.212710523732095,378,Clear,34.7,0.0,0,1,0,0.259,Low
232,2026-01-01,11:00,3,Thursday,0,0,Uppal,17.4058,78.5591,71,44.34502392015946,332,Cloudy,33.0,0.3,0,0,0,0.214,Low
233,2026-01-01,11:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,73,45.904275902171044,367,Clear,31.4,0.0,0,0,0,0.199,Low
234,2026-01-01,11:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,85,44.9755937682276,335,Clear,31.2,0.0,0,0,0,0.254,Low
235,2026-01-01,11:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,109,42.58866497418233,334,Clear,34.7,0.0,0,0,0,0.326,Low
236,2026-01-01,11:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,71,50.56819130068746,356,Clear,34.6,0.0,0,0,0,0.199,Low
237,2026-01-01,11:00,3,Thursday,0,0,Charminar,17.3616,78.4747,108,40.65753818623198,332,Clear,34.8,0.0,0,0,0,0.325,Low
238,2026-01-01,11:00,3,Thursday,0,0,Koti,17.384,78.4867,105,36.909038340326745,299,Clear,34.5,0.0,0,0,0,0.351,Low
239,2026-01-01,11:00,3,Thursday,0,0,Paradise,17.443,78.4872,75,37.425818020384426,289,Clear,32.6,0.0,0,0,0,0.26,Low
240,2026-01-01,11:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,62,47.97136885179383,434,Cloudy,34.1,0.2,0,0,0,0.143,Low
241,2026-01-01,12:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,88,46.21745087447204,380,Clear,34.0,0.0,0,0,0,0.232,Low
242,2026-01-01,12:00,3,Thursday,0,0,Miyapur,17.4969,78.357,71,46.10041230308102,378,Clear,32.3,0.0,0,0,0,0.188,Low
243,2026-01-01,12:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,99,39.010607813530044,298,Clear,34.9,0.0,0,0,0,0.332,Low
244,2026-01-01,12:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,74,41.119281962076656,291,Clear,30.9,0.0,0,0,0,0.254,Low
245,2026-01-01,12:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,83,41.334200165104924,258,Clear,32.1,0.0,0,0,0,0.322,Low
246,2026-01-01,12:00,3,Thursday,0,0,Kondapur,17.4587,78.368,106,37.91166913687281,298,Rain,34.3,3.4,0,0,0,0.356,Low
247,2026-01-01,12:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,120,40.98262603822731,293,Cloudy,32.6,0.1,0,0,0,0.41,Low
248,2026-01-01,12:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,83,43.30553395293017,336,Clear,35.2,0.0,0,0,0,0.247,Low
249,2026-01-01,12:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,56,52.71578727549228,294,Clear,33.3,0.0,0,0,0,0.19,Low
250,2026-01-01,12:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,88,44.431603691757346,299,Clear,33.5,0.0,0,0,0,0.294,Low
251,2026-01-01,12:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,72,47.31659068713934,313,Cloudy,32.0,0.3,0,0,0,0.23,Low
252,2026-01-01,12:00,3,Thursday,0,0,Uppal,17.4058,78.5591,84,43.568250292373506,402,Clear,31.6,0.0,0,0,0,0.209,Low
253,2026-01-01,12:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,72,31.091220459699734,331,Heavy Rain,30.3,40.5,0,0,1,0.218,Low
254,2026-01-01,12:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,96,42.92074955485777,305,Clear,34.4,0.0,0,0,0,0.315,Low
255,2026-01-01,12:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,93,33.46352238753699,347,Heavy Rain,30.8,35.0,0,0,0,0.268,Low
256,2026-01-01,12:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,74,47.03227814580802,321,Clear,32.4,0.0,0,0,0,0.231,Low
257,2026-01-01,12:00,3,Thursday,0,0,Charminar,17.3616,78.4747,44,48.731259024608846,351,Cloudy,31.7,0.2,0,0,0,0.125,Low
258,2026-01-01,12:00,3,Thursday,0,0,Koti,17.384,78.4867,89,45.12406566192041,262,Clear,34.2,0.0,0,0,0,0.34,Low
259,2026-01-01,12:00,3,Thursday,0,0,Paradise,17.443,78.4872,87,42.84870846044671,302,Clear,33.0,0.0,0,0,0,0.288,Low
260,2026-01-01,12:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,78,47.798910352306194,429,Cloudy,33.9,0.5,0,0,0,0.182,Low
261,2026-01-01,13:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,56,45.70304040952676,315,Clear,33.4,0.0,0,0,0,0.178,Low
262,2026-01-01,13:00,3,Thursday,0,0,Miyapur,17.4969,78.357,94,44.66412284461523,443,Clear,32.8,0.0,0,0,0,0.212,Low
263,2026-01-01,13:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,105,38.4716995244559,318,Clear,32.8,0.0,0,0,0,0.33,Low
264,2026-01-01,13:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,81,39.65548750085776,299,Clear,33.0,0.0,0,0,0,0.271,Low
265,2026-01-01,13:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,76,47.01935355270234,332,Clear,33.8,0.0,0,0,0,0.229,Low
266,2026-01-01,13:00,3,Thursday,0,0,Kondapur,17.4587,78.368,42,45.52855155943249,348,Clear,33.8,0.0,0,0,0,0.121,Low
267,2026-01-01,13:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,108,40.58179281952117,288,Clear,32.4,0.0,0,0,0,0.375,Low
268,2026-01-01,13:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,65,42.842502773576534,292,Clear,32.1,0.0,0,0,0,0.223,Low
269,2026-01-01,13:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,64,44.54443678963551,394,Clear,31.8,0.0,0,0,0,0.162,Low
270,2026-01-01,13:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,62,44.594258292358894,329,Cloudy,33.4,0.3,0,0,0,0.188,Low
271,2026-01-01,13:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,84,44.03059435633621,360,Clear,32.5,0.0,0,0,0,0.233,Low
272,2026-01-01,13:00,3,Thursday,0,0,Uppal,17.4058,78.5591,72,41.85242445805533,342,Clear,32.1,0.0,0,0,1,0.211,Low
273,2026-01-01,13:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,84,45.94139251068507,309,Cloudy,34.2,0.3,0,0,0,0.272,Low
274,2026-01-01,13:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,75,44.49705400266576,352,Cloudy,33.2,0.2,0,0,0,0.213,Low
275,2026-01-01,13:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,66,48.24012595138804,357,Cloudy,34.7,0.0,0,0,0,0.185,Low
276,2026-01-01,13:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,89,45.211752146811335,368,Clear,31.9,0.0,0,0,0,0.242,Low
277,2026-01-01,13:00,3,Thursday,0,0,Charminar,17.3616,78.4747,99,42.68237492527476,315,Clear,30.7,0.0,0,0,0,0.314,Low
278,2026-01-01,13:00,3,Thursday,0,0,Koti,17.384,78.4867,71,38.96597194538354,305,Cloudy,31.7,0.2,0,0,0,0.233,Low
279,2026-01-01,13:00,3,Thursday,0,0,Paradise,17.443,78.4872,78,46.19487341761957,295,Cloudy,33.8,0.0,0,0,0,0.264,Low
280,2026-01-01,13:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,69,49.56144194311092,425,Clear,32.7,0.0,0,0,0,0.162,Low
281,2026-01-01,14:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,97,43.24960429121152,329,Cloudy,32.9,0.4,0,0,0,0.295,Low
282,2026-01-01,14:00,3,Thursday,0,0,Miyapur,17.4969,78.357,109,41.53933296377746,370,Clear,33.4,0.0,0,0,0,0.295,Low
283,2026-01-01,14:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,80,36.048027846477865,259,Clear,32.6,0.0,0,0,0,0.309,Low
284,2026-01-01,14:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,93,37.132118631170854,308,Clear,33.0,0.0,0,0,0,0.302,Low
285,2026-01-01,14:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,110,31.683166336543795,300,Rain,27.1,8.6,0,0,0,0.367,Low
286,2026-01-01,14:00,3,Thursday,0,0,Kondapur,17.4587,78.368,82,44.95587407144338,372,Cloudy,31.3,0.0,0,0,0,0.22,Low
287,2026-01-01,14:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,106,35.9693660074526,318,Rain,29.3,9.8,0,0,0,0.333,Low
288,2026-01-01,14:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,96,36.87731646481425,281,Cloudy,32.0,0.2,0,0,0,0.342,Low
289,2026-01-01,14:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,99,34.72971300810295,329,Heavy Rain,31.5,34.2,0,0,0,0.301,Low
290,2026-01-01,14:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,95,39.671962765907786,303,Clear,32.7,0.0,0,0,0,0.314,Low
291,2026-01-01,14:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,82,42.31293945655554,327,Clear,33.0,0.0,0,0,0,0.251,Low
292,2026-01-01,14:00,3,Thursday,0,0,Uppal,17.4058,78.5591,63,35.99661011548516,380,Heavy Rain,32.2,29.7,0,0,0,0.166,Low
293,2026-01-01,14:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,87,42.59714937577324,378,Cloudy,32.8,0.3,0,0,0,0.23,Low
294,2026-01-01,14:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,105,28.407470282981674,348,Rain,31.1,12.6,0,0,0,0.302,Low
295,2026-01-01,14:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,88,42.06906509809966,372,Clear,32.6,0.0,0,0,0,0.237,Low
296,2026-01-01,14:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,50,49.13547833427702,289,Clear,33.3,0.0,0,0,0,0.173,Low
297,2026-01-01,14:00,3,Thursday,0,0,Charminar,17.3616,78.4747,93,47.62666126578027,354,Clear,33.1,0.0,0,0,0,0.263,Low
298,2026-01-01,14:00,3,Thursday,0,0,Koti,17.384,78.4867,80,43.08089929114578,302,Cloudy,32.5,0.3,0,0,0,0.265,Low
299,2026-01-01,14:00,3,Thursday,0,0,Paradise,17.443,78.4872,81,40.51124040930349,298,Cloudy,32.2,0.2,0,0,0,0.272,Low
300,2026-01-01,14:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,84,42.82739729674501,365,Clear,33.4,0.0,0,0,0,0.23,Low
301,2026-01-01,15:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,73,44.32095859512867,311,Clear,31.3,0.0,0,0,0,0.235,Low
302,2026-01-01,15:00,3,Thursday,0,0,Miyapur,17.4969,78.357,19,45.75484046876826,412,Cloudy,31.3,0.2,0,0,0,0.046,Low
303,2026-01-01,15:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,95,37.37257987957496,305,Cloudy,30.7,0.3,0,0,0,0.311,Low
304,2026-01-01,15:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,99,37.61354742808971,282,Clear,30.9,0.0,0,0,0,0.351,Low
305,2026-01-01,15:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,93,45.234808395235355,325,Clear,30.9,0.0,0,0,0,0.286,Low
306,2026-01-01,15:00,3,Thursday,0,0,Kondapur,17.4587,78.368,104,43.676899181606785,342,Clear,29.5,0.0,0,0,0,0.304,Low
307,2026-01-01,15:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,88,40.05013082584521,294,Clear,31.7,0.0,0,0,0,0.299,Low
308,2026-01-01,15:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,110,39.80088174737644,313,Clear,30.8,0.0,0,0,0,0.351,Low
309,2026-01-01,15:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,58,45.14180765602793,382,Cloudy,31.3,0.4,0,0,0,0.152,Low
310,2026-01-01,15:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,71,47.493018108768354,308,Clear,32.5,0.0,0,0,0,0.231,Low
311,2026-01-01,15:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,103,37.24409144896184,339,Rain,27.0,12.7,0,0,0,0.304,Low
312,2026-01-01,15:00,3,Thursday,0,0,Uppal,17.4058,78.5591,91,42.41828309766047,374,Clear,30.5,0.0,0,0,0,0.243,Low
313,2026-01-01,15:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,58,47.48950989094946,337,Clear,31.0,0.0,0,0,0,0.172,Low
314,2026-01-01,15:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,70,44.0887832461204,297,Clear,30.3,0.0,0,0,0,0.236,Low
315,2026-01-01,15:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,52,44.772047061289925,323,Clear,30.4,0.0,0,0,0,0.161,Low
316,2026-01-01,15:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,69,44.109945359066046,302,Clear,31.4,0.0,0,0,0,0.228,Low
317,2026-01-01,15:00,3,Thursday,0,0,Charminar,17.3616,78.4747,100,42.44963999376444,320,Cloudy,30.1,0.3,0,0,0,0.312,Low
318,2026-01-01,15:00,3,Thursday,0,0,Koti,17.384,78.4867,121,42.54038770559151,310,Clear,30.9,0.0,0,0,0,0.39,Low
319,2026-01-01,15:00,3,Thursday,0,0,Paradise,17.443,78.4872,106,38.01959075874874,306,Clear,29.6,0.0,0,0,0,0.346,Low
320,2026-01-01,15:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,74,41.728971404856786,488,Rain,29.9,16.3,0,0,0,0.152,Low
321,2026-01-01,16:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,71,46.515632671458924,334,Cloudy,30.8,0.1,0,0,0,0.213,Low
322,2026-01-01,16:00,3,Thursday,0,0,Miyapur,17.4969,78.357,69,46.2380793126939,360,Clear,28.2,0.0,0,0,0,0.192,Low
323,2026-01-01,16:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,120,30.82163938373506,277,Rain,29.3,8.1,0,0,0,0.433,Medium
324,2026-01-01,16:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,88,44.61099822042242,256,Cloudy,29.6,0.2,0,0,0,0.344,Low
325,2026-01-01,16:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,106,44.128253448294934,307,Clear,30.5,0.0,0,0,0,0.345,Low
326,2026-01-01,16:00,3,Thursday,0,0,Kondapur,17.4587,78.368,91,35.41971914511052,307,Rain,25.8,5.9,0,0,0,0.296,Low
327,2026-01-01,16:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,60,46.20815160897327,231,Clear,28.3,0.0,0,0,0,0.26,Low
328,2026-01-01,16:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,86,41.250814341819954,282,Cloudy,28.5,0.5,0,0,0,0.305,Low
329,2026-01-01,16:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,85,42.233454965033744,358,Clear,30.9,0.0,0,0,0,0.237,Low
330,2026-01-01,16:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,73,44.576265907347164,325,Clear,30.2,0.0,0,0,0,0.225,Low
331,2026-01-01,16:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,90,35.04848079175438,372,Heavy Rain,26.1,41.3,0,0,0,0.242,Low
332,2026-01-01,16:00,3,Thursday,0,0,Uppal,17.4058,78.5591,97,37.38520001375426,334,Clear,29.8,0.0,0,0,0,0.29,Low
333,2026-01-01,16:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,91,47.920360822749586,341,Clear,30.9,0.0,0,0,0,0.267,Low
334,2026-01-01,16:00,3,Thursday,0,0,Banjara Hills,17.4156,78.4346,83,45.12213610609667,307,Clear,31.4,0.0,0,0,0,0.27,Low
335,2026-01-01,16:00,3,Thursday,0,0,Jubilee Hills,17.4325,78.4071,46,45.61528910474978,343,Clear,30.5,0.0,0,0,0,0.134,Low
336,2026-01-01,16:00,3,Thursday,0,0,Dilsukhnagar,17.3688,78.5247,78,46.01117799388254,336,Clear,32.8,0.0,0,0,0,0.232,Low
337,2026-01-01,16:00,3,Thursday,0,0,Charminar,17.3616,78.4747,61,42.78745061752412,315,Clear,29.5,0.0,0,0,0,0.194,Low
338,2026-01-01,16:00,3,Thursday,0,0,Koti,17.384,78.4867,70,47.31595036381647,301,Cloudy,29.0,0.4,0,0,0,0.233,Low
339,2026-01-01,16:00,3,Thursday,0,0,Paradise,17.443,78.4872,96,41.456710574040265,314,Clear,30.5,0.0,0,0,0,0.306,Low
340,2026-01-01,16:00,3,Thursday,0,0,Necklace Road,17.4239,78.4738,84,39.84413456242491,351,Clear,28.5,0.0,0,0,0,0.239,Low
341,2026-01-01,17:00,3,Thursday,0,0,Kukatpally,17.4849,78.4138,169,28.73162136400408,336,Clear,28.3,0.0,1,0,0,0.503,Medium
342,2026-01-01,17:00,3,Thursday,0,0,Miyapur,17.4969,78.357,152,22.044223147236696,339,Heavy Rain,27.0,21.8,1,0,0,0.448,Medium
343,2026-01-01,17:00,3,Thursday,0,0,Hitech City,17.4435,78.3772,200,16.85442915574994,258,Rain,25.6,11.1,1,0,0,0.775,High
344,2026-01-01,17:00,3,Thursday,0,0,Madhapur,17.4483,78.3915,153,37.351100923757926,323,Cloudy,29.2,0.4,1,0,0,0.474,Medium
345,2026-01-01,17:00,3,Thursday,0,0,Gachibowli,17.4401,78.3489,190,28.649061735439513,332,Clear,30.0,0.0,1,0,0,0.572,High
346,2026-01-01,17:00,3,Thursday,0,0,Kondapur,17.4587,78.368,194,27.337509788129843,289,Cloudy,27.8,0.4,1,0,0,0.671,High
347,2026-01-01,17:00,3,Thursday,0,0,Ameerpet,17.4375,78.4483,177,25.003807298150384,282,Cloudy,31.4,0.4,1,0,0,0.628,High
348,2026-01-01,17:00,3,Thursday,0,0,Punjagutta,17.4254,78.449,151,25.5672365027445,285,Cloudy,29.5,0.3,1,0,0,0.53,Medium
349,2026-01-01,17:00,3,Thursday,0,0,Begumpet,17.4447,78.4627,147,37.670065141286514,355,Clear,28.9,0.0,1,0,0,0.414,Medium
350,2026-01-01,17:00,3,Thursday,0,0,Secunderabad,17.4399,78.4983,198,30.251101062324093,356,Cloudy,28.2,0.3,1,0,0,0.556,Medium
351,2026-01-01,17:00,3,Thursday,0,0,LB Nagar,17.3457,78.5522,170,27.119580224157485,317,Clear,32.3,0.0,1,0,0,0.536,Medium
352,2026-01-01,17:00,3,Thursday,0,0,Uppal,17.4058,78.5591,127,26.67004377361144,318,Rain,25.3,3.3,1,0,0,0.399,Medium
353,2026-01-01,17:00,3,Thursday,0,0,Mehdipatnam,17.396,78.435,157,36.35942221991275,367,Clear,28.7,0.0,1,0,0,0.428,Medium
